snapped_at,price,market_cap,total_volume
2020-02-19 00:00:00 UTC,1.0761142677808362,1998472.9162268965,1619321.9198266487
2020-02-20 00:00:00 UTC,1.0546606138690666,1976699.941509027,1551525.0701754706
2020-02-21 00:00:00 UTC,1.061162701874869,1988340.3443197042,1740284.1835590913
2020-02-22 00:00:00 UTC,1.1460456414237608,2161337.361738533,1694435.2070807826
2020-02-23 00:00:00 UTC,1.1544799012761169,2193564.054372383,1761700.6638443458
2020-02-24 00:00:00 UTC,1.211458148211755,2337828.7738206913,1825532.222262636
2020-02-25 00:00:00 UTC,1.2837884513784965,2534984.296301901,1784483.9202105298
2020-02-26 00:00:00 UTC,1.2159462835456953,2442511.322337658,1796120.895998602
2020-02-27 00:00:00 UTC,1.1436637584058333,2576467.9105262686,1622762.9846377107
2020-02-28 00:00:00 UTC,1.1867853753603728,2710437.5775721157,1654487.8340070955
2020-02-29 00:00:00 UTC,1.2514369529048575,3036184.907687203,1521215.8983745675
2020-03-01 00:00:00 UTC,1.1616574285631427,2892421.5826917896,869769.4734176203
2020-03-02 00:00:00 UTC,1.174367706106606,2950314.028422202,798922.0431689197
2020-03-03 00:00:00 UTC,1.2464861490143337,3204744.6829065518,1227749.6982566002
2020-03-04 00:00:00 UTC,1.3842469331849805,3638769.178398039,1368598.1885391234
2020-03-05 00:00:00 UTC,1.709099422155096,4937818.05328083,1590435.0655390825
2020-03-06 00:00:00 UTC,1.5040194497336008,4661812.0804904895,404643.97884969355
2020-03-07 00:00:00 UTC,1.5840236932625655,5188948.772835362,486659.7937228543
2020-03-08 00:00:00 UTC,1.4912666043094114,5130996.605953858,308992.29671995284
2020-03-09 00:00:00 UTC,1.2379759243912918,4510879.549521428,308067.02641308616
2020-03-10 00:00:00 UTC,1.1830051618402235,4454821.673302601,172778.10908891275
2020-03-11 00:00:00 UTC,1.1119316749176869,4246307.272937181,289733.5393466193
2020-03-12 00:00:00 UTC,0.9892437501360919,3820756.6657330845,312663.4179972003
2020-03-13 00:00:00 UTC,0.5994917327215644,2309059.417151719,151831.26873717323
2020-03-14 00:00:00 UTC,0.5797946534959163,2191458.9077301854,60987.10074069222
2020-03-15 00:00:00 UTC,0.5369522520476379,1965082.0805803146,127521.21647196087
2020-03-16 00:00:00 UTC,0.546004636421946,1900288.3410562556,145416.91072279625
2020-03-17 00:00:00 UTC,0.49865171265139685,1659983.2580619077,183225.22687877264
2020-03-18 00:00:00 UTC,0.5256775123817645,1657927.5596788132,218464.96887239118
2020-03-19 00:00:00 UTC,0.5276492302317988,1592798.8106570074,149610.91119833244
2020-03-20 00:00:00 UTC,0.6677448321163794,1904413.5039980889,317479.8349774414
2020-03-21 00:00:00 UTC,0.6744229924756068,1834230.2833051486,740515.9928107973
2020-03-22 00:00:00 UTC,0.6613262838662223,1751828.5134818873,837504.1736692077
2020-03-23 00:00:00 UTC,0.6702800442763361,1746883.6789285361,924737.0393734329
2020-03-24 00:00:00 UTC,0.863719165509707,2130024.4370499295,1106359.2059145337
2020-03-25 00:00:00 UTC,1.148468517894564,2806857.9717322,1544001.5962175708
2020-03-26 00:00:00 UTC,1.1438933902193962,2829144.3796179434,1730934.5794594642
2020-03-27 00:00:00 UTC,1.2929472511513302,3531688.1722891526,2327705.4306238713
2020-03-28 00:00:00 UTC,1.2939517603260622,3609332.265302928,1501916.174691738
2020-03-29 00:00:00 UTC,1.1588136293649716,3197288.0695748064,1647618.9815542859
2020-03-30 00:00:00 UTC,1.0538780489931394,3092833.511177697,946508.9379794444
2020-03-31 00:00:00 UTC,1.0980461835785746,3265645.115669879,1025506.6958043543
2020-04-01 00:00:00 UTC,1.1456401859435803,3559002.396112699,953474.1663656723
2020-04-02 00:00:00 UTC,1.2283418601411613,3843725.085061089,1401999.7640677039
2020-04-03 00:00:00 UTC,1.260151085843267,4004826.9746769173,557226.573279313
2020-04-04 00:00:00 UTC,1.197402244459292,3869190.7017174074,303683.6241633312
2020-04-05 00:00:00 UTC,1.2236676309984744,4076205.019681113,846837.5139087244
2020-04-06 00:00:00 UTC,1.261238579651283,4246698.923912097,1397131.1091581262
2020-04-07 00:00:00 UTC,1.2419486341795196,4313782.055752713,1092319.0454139085
2020-04-08 00:00:00 UTC,1.203258319907847,4260337.266258232,1133330.2399164054
2020-04-09 00:00:00 UTC,1.2223847122299025,4438550.606994902,961364.180323983
2020-04-10 00:00:00 UTC,1.1444036341489074,4227014.807897789,285125.59085001505
2020-04-11 00:00:00 UTC,1.091861450368296,4092018.8840856934,542631.1093399519
2020-04-12 00:00:00 UTC,1.0671427008418615,4041559.41792505,695642.1519429617
2020-04-13 00:00:00 UTC,1.073256546384887,4121077.269706913,1001059.6812617806
2020-04-14 00:00:00 UTC,1.0725191233249707,4087909.4521067953,1268390.114766738
2020-04-15 00:00:00 UTC,1.08423302662009,4120196.5155145903,1331032.607672722
2020-04-16 00:00:00 UTC,1.0677004008160615,4088484.572115541,923717.3733166064
2020-04-17 00:00:00 UTC,1.156398660851109,4460409.042590542,967803.3917431749
2020-04-18 00:00:00 UTC,1.1293702493473865,4403226.866292627,908636.0558325944
2020-04-19 00:00:00 UTC,1.1580930322242935,4597876.651940051,912142.9288632703
2020-04-20 00:00:00 UTC,1.1960500854413738,4794956.91238143,963866.3771551689
2020-04-21 00:00:00 UTC,1.1551979513691981,4691231.160022122,487521.8964268555
2020-04-22 00:00:00 UTC,1.2281116012337872,5054528.562940276,823390.6342201679
2020-04-23 00:00:00 UTC,1.3046209640713937,5490616.434089947,551365.6735523161
2020-04-24 00:00:00 UTC,1.2792714612564953,5525498.959288767,351020.62920543365
2020-04-25 00:00:00 UTC,1.2203863729506461,5416897.538845546,429208.6647912783
2020-04-26 00:00:00 UTC,1.3018066605339869,5861643.926013486,805771.1298601159
2020-04-27 00:00:00 UTC,1.423099718327589,6604887.938646205,977746.6861682143
2020-04-28 00:00:00 UTC,1.4108296464339416,7793348.28969451,935547.2107539736
2020-04-29 00:00:00 UTC,1.4852956889193019,8404257.677017804,948653.0663921381
2020-04-30 00:00:00 UTC,1.609425237966353,9431249.306467336,1398357.3517461314
2020-05-01 00:00:00 UTC,1.233940551408182,7642625.053904453,1120839.3460661673
2020-05-02 00:00:00 UTC,1.310486564126123,8375561.881832341,1239639.7738065568
2020-05-03 00:00:00 UTC,1.284433969564791,8387202.865273834,299108.04918139003
2020-05-04 00:00:00 UTC,1.1854123217824823,8000644.0229481235,124409.79693790588
2020-05-05 00:00:00 UTC,1.1232581237462047,7750175.080479615,75322.46111908538
2020-05-06 00:00:00 UTC,1.152788404653054,7941591.854849119,446452.75434069854
2020-05-07 00:00:00 UTC,1.1500685456996091,8175808.633199736,496705.32913127635
2020-05-08 00:00:00 UTC,1.1028558919671263,7921635.118647257,567896.3677389786
2020-05-09 00:00:00 UTC,1.0608909139220009,7563444.017382207,743964.4349336582
2020-05-10 00:00:00 UTC,0.9297276630780758,6554363.523253597,580981.9923335843
2020-05-11 00:00:00 UTC,0.9054649121019074,6535228.212499485,531299.7335203483
2020-05-12 00:00:00 UTC,0.9049962580547707,6434876.351632938,24367.373080776237
2020-05-13 00:00:00 UTC,0.9170644856343598,6443777.693824923,4008.632592198646
2020-05-14 00:00:00 UTC,0.9307305004060044,6428796.178945088,7135.547821284573
2020-05-15 00:00:00 UTC,0.9295135156861035,6372789.621156652,9240.30381025469
2020-05-16 00:00:00 UTC,0.9109377968456355,6201425.625227276,6351.710662372899
2020-05-17 00:00:00 UTC,0.9419502687296082,6635917.375645452,7025.460751450623
2020-05-18 00:00:00 UTC,1.1406509810836063,7678621.023601434,21389.55100445933
